(1.0,0.7370450375687814)
(1.0,0.7587508853592472)
(1.0,0.7625213387345404)
(1.0,0.7748135213423257)
(0.0,0.7842942548455765)
(0.0,0.7870457354880389)
(1.0,0.7827407881132933)
(1.0,0.7603902188797963)
(0.0,0.7799905289190645)
(1.0,0.7508200971283935)
(1.0,0.729275090303435)
(1.0,0.7230089826310031)
(1.0,0.7482673973140107)
(1.0,0.7865343612272915)
(1.0,0.7845108301574123)
(1.0,0.7853630116302677)
(1.0,0.8144687080942826)
(1.0,0.8290658560805533)
(1.0,0.7528997494694816)
(1.0,0.784610078013275)
(1.0,0.7874425753248728)
(1.0,0.785821212646883)
(1.0,0.7788450874936899)
(1.0,0.6911776830695353)
(1.0,0.7145177682741455)
(1.0,0.7436797192588489)
(1.0,0.7445418886253277)
(1.0,0.7684449218817029)
(1.0,0.7889749221153829)
(1.0,0.7892225341684576)
(1.0,0.7855641504599159)
(1.0,0.7832091780747301)
(1.0,0.774512337284538)
(1.0,0.7831708140651183)
(1.0,0.8429790873631928)
(1.0,0.839516037461717)
(1.0,0.8525781237421332)
(1.0,0.8607989525831419)
(1.0,0.7420213328250285)
(1.0,0.7608939535783852)
(1.0,0.7569856964398668)
(1.0,0.7620946072666377)
(1.0,0.7580019243437861)
(1.0,0.7335470083454905)
(1.0,0.7144350489017544)
(0.0,0.6615282793881203)
(1.0,0.687754228704025)
(1.0,0.7208724264077259)
(1.0,0.7358611480706312)
(1.0,0.7657315063480897)
(1.0,0.7641223878500112)
(1.0,0.7653301145523574)
(1.0,0.7593431682528105)
(1.0,0.7551175258793892)
(1.0,0.7426014478001748)
(0.0,0.7648239024543105)
(1.0,0.737675317497055)
(1.0,0.7441602993860957)
(1.0,0.745677806215286)
(1.0,0.5240021593621613)
(1.0,0.5270670658095995)
(0.0,0.5286865970998821)
(1.0,0.5313309818013625)
(1.0,0.5389408342883011)
(0.0,0.5254870998023224)
(0.0,0.5219404713528869)
(1.0,0.5405504514206052)
(1.0,0.5316908784239531)
(1.0,0.5330551470610952)
(1.0,0.5346160107656353)
(1.0,0.539898933337255)
(1.0,0.5235458433024129)
(1.0,0.5309074957824378)
(1.0,0.530445719944875)
(1.0,0.5441922749335113)
(1.0,0.5339647892061139)
(1.0,0.5381828112827353)
(1.0,0.5303190272065811)
(0.0,0.5264435054702525)
(1.0,0.5349439608208961)
(1.0,0.5408809295253696)
(1.0,0.5263751880543257)
(0.0,0.526159612483655)
(1.0,0.5334340943495254)
(1.0,0.5486318856401444)
(1.0,0.5403270846176793)
(1.0,0.5320687486119156)
(1.0,0.5475868825372816)
(1.0,0.5368164266122262)
(0.0,0.5249108232323267)
(0.0,0.5297613211874802)
(0.0,0.5335840839633894)
(1.0,0.548027770237102)
(1.0,0.5382590959738389)
(1.0,0.5448877315894125)
(1.0,0.5281523220229183)
(1.0,0.5389582704515016)
(1.0,0.5368006469291788)
(1.0,0.5432776309163039)
(1.0,0.5320485886043759)
(1.0,0.5353884451075105)
(1.0,0.5363045300293785)
(1.0,0.5405812285978369)
(1.0,0.5498900266777572)
(1.0,0.5264331925155401)
(1.0,0.5261170159034829)
(1.0,0.5510978376251555)
(1.0,0.5358504596674574)
(1.0,0.5503086232923085)
(1.0,0.5371905031270517)
(1.0,0.5530936713635539)
(1.0,0.5436173898826739)
(1.0,0.5230015711972512)
(1.0,0.5262884612804335)
(1.0,0.558776775250547)
(1.0,0.5219782306615073)
(1.0,0.526501064598424)
(1.0,0.5217991609548411)
(1.0,0.5310591949244876)
(1.0,0.5285830589370327)
(1.0,0.5235762884261619)
(1.0,0.5296053654792421)
(1.0,0.5603225613399985)
(1.0,0.5225744522054356)
(1.0,0.5258403786381862)
(1.0,0.5231995880297781)
(1.0,0.5264492466697936)
(1.0,0.5594360106531214)
(1.0,0.5276528512823759)
(1.0,0.5606765340814374)
(1.0,0.5266692322705253)
(1.0,0.563038735119104)
(1.0,0.5243818117639035)
(1.0,0.5337583737804238)
(1.0,0.5247036787365461)
(1.0,0.5228580773159947)
(1.0,0.5554447553467183)
(1.0,0.5309913563270123)
(0.0,0.5711567696584803)
(1.0,0.5751009753927019)
(1.0,0.5686230914721735)
(1.0,0.5704731802970042)
(1.0,0.5754407447388125)
(1.0,0.5722806183739784)
(1.0,0.5654583356079228)
(1.0,0.5693624175741333)
(1.0,0.5619393890976826)
(1.0,0.5621294988999704)
(1.0,0.5784288747695914)
(1.0,0.5661421799277452)
(1.0,0.5693490727208799)
(1.0,0.5690806090370243)
(1.0,0.5768274941731859)
(0.0,0.5602631973429076)
(1.0,0.5738398920307031)
(1.0,0.5661104355403326)
(1.0,0.5731840370683364)
(1.0,0.5591929569853517)
(1.0,0.5648135866613954)
(1.0,0.5768475083682922)
(1.0,0.5833868602684811)
(1.0,0.5784590518200141)
(1.0,0.563228973976291)
(0.0,0.5637594786403548)
(1.0,0.5804489865853212)
(1.0,0.5723821995456145)
(1.0,0.5875181355471091)
(1.0,0.5697697494909697)
(1.0,0.5723286884795974)
(1.0,0.5821364726823695)
(1.0,0.5684275758748771)
(1.0,0.5670338377018233)
(1.0,0.5697080933954918)
(1.0,0.5716637799506314)
(1.0,0.5725481369634287)
(1.0,0.5592286126867365)
(1.0,0.5649199488572748)
(1.0,0.5701380494382249)
(1.0,0.5786604755851299)
(1.0,0.5800685265158444)
(1.0,0.5617135996932994)
(1.0,0.567560563329587)
(1.0,0.5734569075070536)
(1.0,0.5804308500403713)
(1.0,0.5734292641601073)
(1.0,0.5709693762581507)
(1.0,0.5729080606004101)
(1.0,0.5737521103315355)
(1.0,0.5825166715140737)
(1.0,0.5759978795916632)
(1.0,0.5848126807211224)
(1.0,0.5189932364969796)
(0.0,0.5288410748285505)
(1.0,0.5254543353448161)
(1.0,0.5601744453147467)
(1.0,0.5230089963583116)
(1.0,0.5293666926015906)
(1.0,0.5286725791232793)
(1.0,0.5316005206890274)
(1.0,0.5211688195095177)
(1.0,0.5570678358627258)
(1.0,0.5285436830180229)
(1.0,0.5302822912156335)
(1.0,0.5308151537871919)
(1.0,0.5274893091252533)
(1.0,0.5588731619573648)
(1.0,0.5253359664659732)
(1.0,0.5289929554601325)
(0.0,0.5293988003217034)
(1.0,0.5646841351970915)
(1.0,0.5223065668133461)
(1.0,0.5296846166658394)
(1.0,0.5314018435786917)
(1.0,0.5260873987187178)
(1.0,0.561561141895925)
(1.0,0.47321610271671394)
(0.0,0.4732418050672717)
(0.0,0.4732501503201837)
(0.0,0.4732619004362838)
(1.0,0.4732736505523839)
(0.0,0.4732793920863873)
(0.0,0.4732820625673192)
(1.0,0.47328406542801804)
(0.0,0.4732887387696488)
(0.0,0.47329207687081354)
(1.0,0.47329407973151244)
(1.0,0.47329541497197836)
(1.0,0.4728171271423926)
(1.0,0.4849357173423404)
(1.0,0.49053319553209135)
(1.0,0.4848438578218247)
(1.0,0.48475036413209976)
(1.0,0.4834830296340654)
(1.0,0.4834830296340654)
(0.0,0.4912782681917396)
(1.0,0.4904945903641234)
(1.0,0.4918945569881915)
(1.0,0.4883574635893212)
(1.0,0.48699663540156196)
(1.0,0.4947891567977244)
(1.0,0.5308492283438203)
(1.0,0.5711120806380625)
(1.0,0.5873717472062607)
(1.0,0.5774868512166598)
(1.0,0.5829860481360081)
(1.0,0.5330266026010814)
(1.0,0.5341239583039994)
(1.0,0.563793472862318)
(1.0,0.5819272185600021)
(1.0,0.5683934420599528)
(1.0,0.5955597117940568)
(1.0,0.6238215065511146)
(0.0,0.6059063772465085)
(1.0,0.5357418676456527)
(1.0,0.5983987591172357)
(1.0,0.6094563897191453)
(0.0,0.6302495205995787)
(1.0,0.6299885751074529)
(1.0,0.5849906729016394)
(1.0,0.5329881480804317)
(1.0,0.54865708531776)
(1.0,0.5824934579980129)
(1.0,0.5717104312648844)
(1.0,0.5702937755679806)
(0.0,0.603751439827425)
(1.0,0.6306102837225396)
(1.0,0.607978072767487)
(1.0,0.5920101984951305)
(1.0,0.574114231267463)
(1.0,0.6176734503322402)
(1.0,0.6313093763136767)
(1.0,0.612537515217447)
(1.0,0.5362269224911164)
(1.0,0.5373242781940344)
(1.0,0.585768698561308)
(1.0,0.6336175305565082)
(1.0,0.6154071128051259)
(1.0,0.5734457014239722)
(1.0,0.5908729783406046)
(1.0,0.6133192648766228)
(1.0,0.6397190522520232)
(1.0,0.6164116001604297)
(1.0,0.5329427523713866)
(1.0,0.5340401080743046)
(1.0,0.5731062348814822)
(1.0,0.5871997377112169)
(1.0,0.5677804658466346)
(1.0,0.5708313172310642)
(1.0,0.5808449491223934)
(1.0,0.6333747095202241)
(1.0,0.5007763923971735)
(1.0,0.5002569661127118)
(1.0,0.4968712990715667)
(1.0,0.5003419360393375)
(1.0,0.5568665471539639)
(1.0,0.5717218994089588)
(1.0,0.5939171803918951)
(1.0,0.6023321494920619)
(1.0,0.5527962145383392)
(0.0,0.5642508035854509)
(1.0,0.4990557741222534)
(1.0,0.5531568961195934)
(1.0,0.550264575062077)
(1.0,0.5694999706489299)
(1.0,0.5469441429580874)
(1.0,0.5292272778360668)
(1.0,0.6006318963576733)
(1.0,0.5818888154923086)
(0.0,0.5483761313908017)
(1.0,0.5812104267379479)
(1.0,0.580691000453486)
(1.0,0.5769241555113899)
(1.0,0.5811828502115493)
(1.0,0.5705027352226744)
(1.0,0.6626930993459614)
(1.0,0.6528730935020839)
(0.0,0.6763198141514417)
(0.0,0.6883835245139655)
(0.0,0.64724868340353)
(1.0,0.6013116703728305)
(1.0,0.5902830445058015)
(1.0,0.5886572385741943)
(0.0,0.5810318566253265)
(0.0,0.5790723177974892)
(0.0,0.5758373030781259)
(1.0,0.5843329342119143)
(0.0,0.574111376253424)
(0.0,0.5801380623310018)
(1.0,0.5857406487996637)
(0.0,0.596285003960082)
(1.0,0.6375007729344886)
(0.0,0.6664863401029538)
(1.0,0.580868430025937)
(1.0,0.580379335749062)
(1.0,0.6511321429114775)
(1.0,0.6451623929110073)
(1.0,0.6783377422911162)
(1.0,0.661381490091407)
(0.0,0.6063064169769067)
(0.0,0.5903236931588098)
(1.0,0.6007260832191472)
(1.0,0.5891251824128252)
(1.0,0.5984028199018163)
(1.0,0.5982633832403221)
(0.0,0.586027007610879)
(1.0,0.6639634270369709)
(1.0,0.6008469645968713)
(1.0,0.5781559563801646)
(1.0,0.5738696851536067)
(1.0,0.5949071441385566)
(1.0,0.5921216443006729)
(1.0,0.6468342241950151)
(1.0,0.6540779094701101)
(0.0,0.6702343510856201)
(1.0,0.6030562515084832)
(0.0,0.5778155203699408)
(1.0,0.5897268491344001)
(1.0,0.5941914220591654)
(0.0,0.5900713852021299)
(0.0,0.5804313121419645)
(1.0,0.595267880004066)
(1.0,0.603726305175504)
(1.0,0.5701885086512539)
(1.0,0.5696690823667921)
(1.0,0.5731397193345629)
(1.0,0.565902237424696)
(1.0,0.5701609321248553)
(1.0,0.6395680432874153)
(1.0,0.6311134130677676)
(1.0,0.6498167585598791)
(1.0,0.6569677044720117)
(0.0,0.6414248129146531)
(1.0,0.680400975951822)
(1.0,0.6065908327975481)
(1.0,0.5732596279177163)
(1.0,0.5801435161427225)
(1.0,0.5870142836167871)
(1.0,0.5774620116803808)
(1.0,0.5885704880286345)
(1.0,0.6473527920412794)
(1.0,0.5939537329246376)
(1.0,0.5975140299013875)
(1.0,0.5817946935649327)
(1.0,0.581275267280471)
(1.0,0.5775084223383748)
(1.0,0.5817671170385341)
(1.0,0.5834834307768568)
(1.0,0.6610766848560952)
(1.0,0.6695844209119839)
(0.0,0.6539225235235897)
(1.0,0.6790987699040663)
(0.0,0.6672046013813939)
(1.0,0.6839205809384081)
(1.0,0.5944701816663462)
(1.0,0.5922699166966675)
(1.0,0.5921649497285257)
(1.0,0.5889703018193416)
(1.0,0.5919391840146663)
(1.0,0.5892576795523247)
(1.0,0.5849030791869192)
(1.0,0.6597503891851852)
(1.0,0.6097708778362552)
(1.0,0.5838055243396404)
(1.0,0.5832860980551786)
(1.0,0.5843834537580966)
(1.0,0.5810401466099485)
(1.0,0.5839153784627871)
(1.0,0.6069723408543135)
(1.0,0.6388900620693161)
(1.0,0.6593166090693746)
(1.0,0.667439325113925)
(1.0,0.6818687546429749)
(1.0,0.5839134811112443)
(0.0,0.5784535196804907)
(1.0,0.5974221924488602)
(1.0,0.6021319680794044)
(1.0,0.6017824382781338)
(1.0,0.6122309423335204)
(1.0,0.6487100481708482)
(1.0,0.5839032663600194)
(1.0,0.585774363301791)
(1.0,0.5819012075216378)
(1.0,0.5824065157107788)
(1.0,0.5964481688478928)
(1.0,0.6414809495237423)
(1.0,0.6649775286702035)
(1.0,0.6806811221370286)
(1.0,0.6944098140819519)
(0.0,0.6707606842564011)
(0.0,0.5949344686655205)
(1.0,0.5828753121762216)
(1.0,0.6017581789533206)
(1.0,0.6014086491520501)
(1.0,0.5905753214852999)
(1.0,0.6621212107948276)
(1.0,0.6483825469803655)
(1.0,0.7265907464784662)
(0.0,0.7254338083548408)
(0.0,0.6727311311065141)
(1.0,0.6224455871142848)
(0.0,0.6176186285020646)
(1.0,0.7563121621229255)
(1.0,0.7817557025581915)
(0.0,0.7833759776524849)
(0.0,0.7886902290641066)
(1.0,0.7802573477479604)
(1.0,0.7907628046240319)
(0.0,0.7908426495585632)
(0.0,0.7836078858405714)
(1.0,0.7283848793876717)
(0.0,0.6581104039843464)
(0.0,0.6200023943281008)
(0.0,0.7283145993642699)
(1.0,0.753564351453858)
(0.0,0.7562351934044531)
(0.0,0.7859424183950391)
(0.0,0.7830527961499324)
(0.0,0.7752609341849708)
(0.0,0.7496121503711585)
(0.0,0.7806109596126036)
(0.0,0.7818686253861433)
(0.0,0.7808600751715039)
(0.0,0.7763654330794869)
(1.0,0.7712273403150862)
(1.0,0.7062189035454625)
(0.0,0.7255667886952023)
(0.0,0.7590085751095234)
(1.0,0.7817812735941942)
(1.0,0.7838881181709478)
(0.0,0.7887158001001093)
(0.0,0.7853374618157537)
(0.0,0.7775505514545338)
(1.0,0.7851250659923807)
(1.0,0.7913519271207795)
(0.0,0.7836334568765742)
(0.0,0.7786482105806309)
(1.0,0.7089722463560144)
(1.0,0.605300609645433)
(1.0,0.7605592392010859)
(0.0,0.7632348836579118)
(0.0,0.7859812286575536)
(0.0,0.7929239931719454)
(0.0,0.7900398052887858)
(1.0,0.7915067466090695)
(1.0,0.787598586917123)
(1.0,0.7884426398707836)
(1.0,0.7950793396562491)
(0.0,0.7874340896561441)
(1.0,0.7125007342337237)
(0.0,0.7133185231859027)
(0.0,0.6387605998913495)
(0.0,0.6041905489384287)
(0.0,0.6649182047288693)
(0.0,0.7857949777141879)
(0.0,0.7911092291258097)
(0.0,0.788219606880703)
(0.0,0.7804277449157414)
(1.0,0.7887114819417076)
(1.0,0.7932616496202665)
(1.0,0.7292423030720621)
(1.0,0.6973478868787754)
(0.0,0.629626748690159)
(1.0,0.7245783936445791)
(1.0,0.7538498861137097)
(0.0,0.7565207280643047)
(0.0,0.7792934265489757)
(0.0,0.7862279530548908)
(1.0,0.7838302058707887)
(1.0,0.7777950717387445)
(1.0,0.7883005286148161)
(1.0,0.7883803735493474)
(0.0,0.7811456098313556)
(0.0,0.7766509677393385)
(0.0,0.7715128749749378)
(1.0,0.724928335736315)
(1.0,0.7240938371266978)
(1.0,0.5942418968328288)
(0.0,0.6008198764796476)
(0.0,0.6893258276381335)
(1.0,0.7475229914248476)
(1.0,0.7538928791476565)
(1.0,0.7793364195829224)
(1.0,0.7809566946772158)
(1.0,0.7833813238437308)
(0.0,0.7755894618787693)
(0.0,0.7715558680088846)
(0.0,0.7247202711603056)
(1.0,0.7239290158138539)
(1.0,0.7526694689331401)
(1.0,0.7583926913237442)
(0.0,0.7811653898084151)
(0.0,0.7827856649027085)
(0.0,0.7880999163143302)
(0.0,0.7852102940692235)
(1.0,0.7857021691302282)
(1.0,0.779667034998184)
(0.0,0.7901724918742555)
(0.0,0.778522930998778)
(0.0,0.7733848382343773)
(1.0,0.7263227972670141)
(1.0,0.7255501716925559)
(0.0,0.6032745745337229)
(0.0,0.5969246150000123)
(0.0,0.5891862485802133)
(0.0,0.725274956723851)
(1.0,0.7639168617405885)
(0.0,0.7913984782155843)
(0.0,0.796707407967632)
(0.0,0.786029914852506)
(1.0,0.7878620473656234)
(1.0,0.7987796512307026)
(0.0,0.7871351796676971)
(0.0,0.734320901705076)
(1.0,0.7335967452408592)
(0.0,0.609797543142708)
(0.0,0.6667128336998991)
(1.0,0.7550461536007673)
(0.0,0.7576996334797919)
(0.0,0.7809622568501079)
(0.0,0.7825825319444013)
(0.0,0.7874064418284429)
(0.0,0.7850071611109163)
(0.0,0.7767335852566937)
(0.0,0.7794639020398768)
(1.0,0.7899693589159483)
(0.0,0.772691611398496)
(1.0,0.7252365054621805)
(1.0,0.7251095366236309)
(0.0,0.6374966606148897)
(0.0,0.586460206102311)
(0.0,0.5953266662988907)
(1.0,0.7574425422622908)
(1.0,0.7601133842128858)
(0.0,0.7828860826975568)
(0.0,0.7845063577918501)
(0.0,0.7898206092034719)
(0.0,0.7869309869583652)
(0.0,0.7791391249934035)
(1.0,0.7874228620193697)
(1.0,0.7813877278873256)
(0.0,0.7802436238879196)
(0.0,0.7751055311235189)
(1.0,0.7268849236519435)
(0.0,0.6377484427038842)
(1.0,0.600800314144815)
(0.0,0.5944503546111044)
(0.0,0.6714547065664977)
(1.0,0.7624057184527235)
(1.0,0.7650765604033186)
(1.0,0.7878492588879895)
(0.0,0.7894695339822829)
(0.0,0.7947837853939046)
(0.0,0.7918941631487979)
(1.0,0.7841023011838364)
(1.0,0.7817924062038257)
(1.0,0.78072813401374)
(1.0,0.7969362058883613)
(1.0,0.7395662371109202)
(0.0,0.6451507106149383)
(0.0,0.7643420101398247)
(1.0,0.7871147086244956)
(1.0,0.791159612885304)
(1.0,0.7916514879463087)
(0.0,0.7856163538142645)
(1.0,0.7962016556248674)
(1.0,0.7889668919068755)
(1.0,0.7793341570504578)
(0.0,0.6254226488481538)
(1.0,0.58926857035979)
(1.0,0.7312242755399316)
(1.0,0.7681989320793576)
(1.0,0.7952627476089169)
(1.0,0.7898955148104704)
(1.0,0.7981792518364366)
(1.0,0.7378153403263352)
(1.0,0.7906844692288335)
(1.0,0.8293837132633732)
(0.0,0.7637547734200822)
(1.0,0.7876573001268198)
(1.0,0.7929747711345934)
(1.0,0.7822959468590969)
(1.0,0.785519544743079)
(1.0,0.7955345739705937)
(1.0,0.7883796551871332)
(1.0,0.783885013095116)
(1.0,0.648007315483601)
(0.0,0.6238700321047853)
(1.0,0.6034314899485798)
(1.0,0.7548324770626064)
(1.0,0.7689546546067132)
(0.0,0.7917273530913842)
(1.0,0.7933476281856775)
(1.0,0.790228998281153)
(1.0,0.7935795363737641)
(1.0,0.7839468015173463)
(1.0,0.7355093607739118)
(0.0,0.6061236072315938)
(1.0,0.6685392496842393)
(1.0,0.7600863132375808)
(1.0,0.7671197289376304)
(1.0,0.7697905708882253)
(1.0,0.7888163116687431)
(1.0,0.8015703714387368)
(1.0,0.7847827177988584)
(1.0,0.815218317231788)
(1.0,0.8150108688210931)
(1.0,0.8330178790190141)
(1.0,0.8581616243500487)
(1.0,0.7662308277432959)
(0.0,0.768901669693891)
(1.0,0.7916743681785618)
(1.0,0.7932946432728553)
(1.0,0.7957192724393702)
(1.0,0.7879274104744087)
(1.0,0.7901760133683308)
(1.0,0.8006814702444023)
(1.0,0.7890319093689248)
(1.0,0.6518971816173784)
(1.0,0.700521071179405)
(1.0,0.7651358139921445)
(1.0,0.7656951472550304)
(1.0,0.7683659892056254)
(1.0,0.7911386876902964)
(1.0,0.7980732141962115)
(1.0,0.7873917299861432)
(0.0,0.7929908709726763)
(0.0,0.7347208317138757)
(0.0,0.8237590758797326)
(1.0,0.8386875409726126)
(1.0,0.8171711188790707)
(0.0,0.7691844149592963)
(1.0,0.7988916399498824)
(1.0,0.7960020177047757)
(1.0,0.788210155739814)
(1.0,0.7964938927657803)
(1.0,0.8010440604443391)
(1.0,0.7893146546343301)
(0.0,0.7354408035028579)
(1.0,0.6275589627631117)
(1.0,0.6073743547634592)
(0.0,0.6688099175140922)
(1.0,0.765421501682851)
(1.0,0.7684159505278625)
(1.0,0.7928089241068268)
(1.0,0.7957254283343465)
(1.0,0.7885461902028963)
(1.0,0.8111374965753722)
(1.0,0.8292502751396891)
(1.0,0.8672899668052676)
(1.0,0.7636278569515145)
(1.0,0.7874602718187523)
(1.0,0.7927747327778805)
(1.0,0.7898847051953308)
(1.0,0.7913552617436804)
(1.0,0.7849022006259543)
(1.0,0.7954076575020259)
(1.0,0.7954875024365573)
(0.0,0.7882527387185654)
(1.0,0.8258302429442328)
(1.0,0.8389896547676057)
(1.0,0.8670239354484618)
(1.0,0.7655999578505704)
(0.0,0.7682707998011655)
(1.0,0.7926637733801298)
(1.0,0.7872965405816832)
(1.0,0.7955802776076495)
(0.0,0.7895451434756053)
(1.0,0.8001304452862081)
(1.0,0.6261581481306336)
(1.0,0.5902580037988229)
(1.0,0.7352102616861049)
(1.0,0.7651549777960667)
(1.0,0.792218793325626)
(1.0,0.7975330447372477)
(0.0,0.794643422492141)
(1.0,0.7868515605271793)
(1.0,0.7951352975531456)
(1.0,0.7891001634211015)
(1.0,0.7924507015137126)
(1.0,0.7828179666572948)
(1.0,0.835064380227535)
(1.0,0.8203437487846252)
(1.0,0.7634787543749288)
(1.0,0.7661495963255238)
(1.0,0.7934590741320078)
(1.0,0.7874239399999636)
(1.0,0.7907744780925747)
(1.0,0.7862798360005576)
(1.0,0.7319629420279861)
(1.0,0.6232706327227987)
(1.0,0.6031705785520938)
(1.0,0.5988473603090102)
(1.0,0.7330669836311894)
(1.0,0.7672630111246603)
(1.0,0.7900361813769686)
(1.0,0.7906742320326619)
(1.0,0.7936624644952361)
(1.0,0.7853109656941072)
(1.0,0.7945688710455118)
(1.0,0.7864162305092983)
(1.0,0.7325597534875303)
(1.0,0.603044665979013)
(1.0,0.6657098351419364)
(1.0,0.7711497476088168)
(0.0,0.7742875949773621)
(1.0,0.8011300673658959)
(1.0,0.7994267917480882)
(1.0,0.7934683613385223)
(1.0,0.7897985509010059)
(1.0,0.6297819599738723)
(1.0,0.5942575601079593)
(1.0,0.6855320769761409)
(1.0,0.7032990184819985)
(1.0,0.7909231776758125)
(1.0,0.792543452770106)
(1.0,0.7978577041817276)
(1.0,0.7871762199716594)
(1.0,0.7954599569976256)
(1.0,0.799930279741653)
(1.0,0.7882807188661755)
(1.0,0.8157314350364535)
(1.0,0.8337194454571105)
(1.0,0.8459389418900718)
(0.0,0.7668385551422162)
(1.0,0.7943035485463483)
(1.0,0.799623719157327)
(1.0,0.7879789407160416)
(1.0,0.7945378644812505)
(0.0,0.7350273809012073)
(1.0,0.6253085020081798)
(1.0,0.6049132016260468)
(1.0,0.5893175737796427)
(1.0,0.6804493741586422)
(1.0,0.7687483049004902)
(1.0,0.7915210033851612)
(0.0,0.7931412784794545)
(1.0,0.7959808767755476)
(1.0,0.7960577827069741)
(1.0,0.7841429019800373)
(1.0,0.7335906248749396)
(1.0,0.648123263219347)
(0.0,0.603763876846688)
(1.0,0.5880349803518863)
(1.0,0.7381516257953227)
(1.0,0.761011335665849)
(1.0,0.7636821776164441)
(1.0,0.7880751511954084)
(1.0,0.7933894026070301)
(1.0,0.7904997803619234)
(1.0,0.7827079183969619)
(1.0,0.7954619781669554)
(1.0,0.7955418231014868)
(1.0,0.788720179467945)
(1.0,0.7838124172914779)
(1.0,0.7786743245270772)
(1.0,0.8293490245689601)
(1.0,0.826036058136822)
(1.0,0.8432459277623272)
(1.0,0.7669528568982716)
(1.0,0.7923963973335376)
(1.0,0.7993309238394527)
(1.0,0.801403499399378)
(1.0,0.7897539385239005)
(0.0,0.7349447747278853)
(1.0,0.6481565222804384)
(0.0,0.6240776237002337)
(1.0,0.6039775695295287)
(1.0,0.6689900148843578)
(1.0,0.7606910443711125)
(1.0,0.7730152954789452)
(1.0,0.8000615275251575)
(1.0,0.8050176382759219)
(1.0,0.8021280160308152)
(1.0,0.8029775659820046)
(1.0,0.7958008981261631)
(1.0,0.5937473409904244)
(1.0,0.6044702413983973)
(1.0,0.7915784924164697)
(1.0,0.7944953226885887)
(1.0,0.7995373654281521)
(1.0,0.7873165085843978)
(1.0,0.7831532434227124)
(0.0,0.8173083829194869)
(1.0,0.8389768280939537)
(1.0,0.8603333688161791)
(1.0,0.7630876932078751)
(1.0,0.7657585351584701)
(1.0,0.788531233643141)
(1.0,0.7954657601490561)
(1.0,0.7930680129649541)
(1.0,0.78703287883291)
(1.0,0.7975383357089815)
(1.0,0.7807506820691033)
(1.0,0.8171999536087374)
(1.0,0.7638527354690345)
(1.0,0.7665235774196296)
(1.0,0.7966373706166149)
(1.0,0.7859638468617491)
(1.0,0.7938330552261136)
(1.0,0.7877979210940694)
(1.0,0.7866538170946634)
(1.0,0.7815157243302627)
(1.0,0.7315985183869265)
(1.0,0.8426844060857026)
(0.0,0.8352451824450109)
(1.0,0.8317540093655356)
(1.0,0.7664118985708226)
(1.0,0.7690827405214176)
(1.0,0.7881084813019353)
(1.0,0.7963922183279015)
(1.0,0.7903570841958574)
(0.0,0.7937076222884685)
(0.0,0.7341084545063701)
(1.0,0.838580378051005)
(1.0,0.835267411618867)
(1.0,0.8524593724508569)
(1.0,0.8250660902632899)
(1.0,0.7663874219479863)
(0.0,0.7907803955269506)
(1.0,0.7960946469385723)
(1.0,0.7932050246934657)
(1.0,0.785413162728504)
(1.0,0.7936968997544702)
(1.0,0.7981672224984977)
(1.0,0.7910123037150372)
(1.0,0.7813795688586194)
(1.0,0.7313639089505943)
